Key;ID;ZONAL_ID;ZONAL_CODE;ZONAL_NAME;LOCALIDAD_ID;LOCALIDAD_CODE;LOCALIDAD_NAME;SITIO_ID;SITIO_CODE;SITIO_NAME;ELEMENTO_ID;ELEMENTO_SERIAL;Created;ELEMENTO_NAME;TIPOELEMENTO_ID;TIPOELEMENTO_NAME;MARCA_ID;MARCA_NAME;MODELO_ID;MODELO_NAME;Activo;FECHA_INGRESO;FECHA_BAJA;LATITUD;LONGITUD;REGION;PROVINCIA;COMUNA;ELEMENTO_RED_COR;EQUIPO;Updated;CANT_RESIDENCIAL_TEL;CANT_RESIDENCIAL_TV;CANT_RESIDENCIAL_INT;CANT_RESIDENCIAL_TOTAL;CANT_EMPRESA_EMPRESAS;CANT_EMPRESA_TELCOS;CANT_EMPRESA_TOTAL;SEVERIDAD;AVISO_SUBTEL;ESTADO;COMPONENTE;ID_FINAL;SITIO;LOCALIDAD
SER-22353;037956CD;7;OS;OSORNO;76;OSRN;OSORNO;57;OSRN;OSORNO;108424;037956CD;9/11/2018 9:02;037956CD;;;14;ZHONE;306;2426A;true;14/11/2017 0:30;;"40°34'14.88""";"73°08'04.56""";REGIÓN DE LOS LAGOS;PROVINCIA DE OSORNO  ;OSORNO;037956CD;;25/11/2018 13:20;;;;;;;;;;INFORMAR;(S) ONT;5317;OSRN;OSRN
SER-62112;037959A1;7;OS;OSORNO;76;OSRN;OSORNO;2244;LQMS;LAS QUEMAS;10051698;037959A1;16/12/2019 22:23;037959A1;;;14;ZHONE;306;2426A;true;23/1/2019 11:24;;"40°38'58.92""";"73°07'28.20""";REGIÓN DE LOS LAGOS;PROVINCIA DE OSORNO;OSORNO;037959A1;;16/12/2019 22:23;;;;;;;;;;INGRESADO;(S) ONT;74793;LQMS;OSRN
SER-22343;03795F0B;6;VA;VALDIVIA;115;LANC;LANCO;70;LANC;LANCO;93242;03795F0B;9/11/2018 9:02;03795F0B;;;14;ZHONE;306;2426A;true;14/11/2017 0:30;;"39°26'59.64""";"72°46'36.12""";REGIÓN DE LOS RÍOS;PROVINCIA DE VALDIVIA  ;LANCO;03795F0B;;25/11/2018 13:20;;;;;;;;;;INFORMAR;(S) ONT;5301;LANC;LANC
SER-22358;0379680B;8;PM;PUERTO MONTT;84;CLBC;CALBUCO;2560;CLBC;CALBUCO;119189;0379680B;9/11/2018 9:02;0379680B;;;14;ZHONE;306;2426A;true;14/11/2017 0:30;;"41°46'18.48""";"73°07'38.64""";REGIÓN DE LOS LAGOS;PROVINCIA DE LLANQUIHUE  ;CALBUCO;0379680B;;25/11/2018 13:20;;;;;;;;;;INFORMAR;(S) ONT;5329;CLBC;CLBC
SER-26050;0379BF89;1;S;SANTIAGO;15;LO BARNECHEA;LO BARNECHEA;58;VIAL;VIAL;6263;0379BF89;9/11/2018 9:10;0379BF89;;;14;ZHONE;314;2424A;true;27/9/2018;;00°00'00.00;00°00'00.00;REGIÓN METROPOLITANA DE SANTIAGO;PROVINCIA SANTIAGO;LO BARNECHEA;0379BF89;;12/jul/19 01:31||12/jul/19 01:31;;;;;;;;;;INFORMAR;(CN) ONT;64248;VIAL;LO BARNECHEA
SER-25928;0379BFA9;1;S;SANTIAGO;15;LO BARNECHEA;LO BARNECHEA;58;VIAL;VIAL;6397;0379BFA9;9/11/2018 9:10;0379BFA9;;;14;ZHONE;314;2424A;true;27/9/2018;;00°00'00.00;00°00'00.00;REGIÓN METROPOLITANA DE SANTIAGO;PROVINCIA SANTIAGO;LO BARNECHEA;0379BFA9;;12/jul/19 01:31||12/jul/19 01:31;;;;;;;;;;INFORMAR;(CN) ONT;64100;VIAL;LO BARNECHEA
SER-25415;0379BFD3;1;S;SANTIAGO;2;MACUL;MACUL;6;PCOU;PCOU;8802;0379BFD3;9/11/2018 9:09;0379BFD3;;;14;ZHONE;314;2424A;true;27/9/2018;;00°00'00.00;00°00'00.00;REGIÓN METROPOLITANA DE SANTIAGO;PROVINCIA SANTIAGO;MACUL;0379BFD3;;12/jul/19 01:31||12/jul/19 01:31;;;;;;;;;;INFORMAR;(CN) ONT;63467;PCOU;MACUL
SER-23404;0379C061;1;S;SANTIAGO;3;LAS CONDES;LAS CONDES;164;QUIN;QUIN;9605;0379C061;9/11/2018 9:04;0379C061;;;14;ZHONE;314;2424A;true;27/9/2018;;00°00'00.00;00°00'00.00;REGIÓN METROPOLITANA DE SANTIAGO;PROVINCIA SANTIAGO;LAS CONDES;0379C061;;12/jul/19 01:31||12/jul/19 01:31;;;;;;;;;;INFORMAR;(CN) ONT;60965;QUIN;LAS CONDES
SER-23134;0379C063;1;S;SANTIAGO;31;PUENTE ALTO;PUENTE ALTO;35;NPAL;NPAL;5933;0379C063;9/11/2018 9:04;0379C063;;;14;ZHONE;314;2424A;true;27/9/2018;;33°36'41.36;70°34'53.22;REGIÓN METROPOLITANA DE SANTIAGO;PROVINCIA CORDILLERA;PUENTE ALTO;0379C063;;12/jul/19 01:31||12/jul/19 01:31;;;;;;;;;;INFORMAR;(CN) ONT;60629;NPAL;PUENTE ALTO
SER-24326;0379C069;1;S;SANTIAGO;31;PUENTE ALTO;PUENTE ALTO;35;NPAL;NPAL;5917;0379C069;9/11/2018 9:07;0379C069;;;14;ZHONE;314;2424A;true;27/9/2018;;33°36'41.36;70°34'53.22;REGIÓN METROPOLITANA DE SANTIAGO;PROVINCIA CORDILLERA;PUENTE ALTO;0379C069;;12/jul/19 01:31||12/jul/19 01:31;;;;;;;;;;INFORMAR;(CN) ONT;62116;NPAL;PUENTE ALTO
SER-24990;0379C07F;1;S;SANTIAGO;42;PEÑALOLEN;PEÑALOLEN;146;MALT;MALT;7565;0379C07F;9/11/2018 9:08;0379C07F;;;14;ZHONE;314;2424A;true;27/9/2018;;00°00'00.00;00°00'00.00;REGIÓN METROPOLITANA DE SANTIAGO;PROVINCIA TALAGANTE;PEÑAFLOR;0379C07F;;12/jul/19 01:31||12/jul/19 01:31;;;;;;;;;;INFORMAR;(CN) ONT;62940;MALT;PEÑALOLEN
SER-24737;0379C083;1;S;SANTIAGO;2;MACUL;MACUL;6;PCOU;PCOU;8736;0379C083;9/11/2018 9:07;0379C083;;;14;ZHONE;314;2424A;true;27/9/2018;;00°00'00.00;00°00'00.00;REGIÓN METROPOLITANA DE SANTIAGO;PROVINCIA SANTIAGO;MACUL;0379C083;;12/jul/19 01:31||12/jul/19 01:31;;;;;;;;;;INFORMAR;(CN) ONT;62631;PCOU;MACUL
SER-24299;0379C09D;1;S;SANTIAGO;2;MACUL;MACUL;6;PCOU;PCOU;8942;0379C09D;9/11/2018 9:07;0379C09D;;;14;ZHONE;314;2424A;true;27/9/2018;;00°00'00.00;00°00'00.00;REGIÓN METROPOLITANA DE SANTIAGO;PROVINCIA SANTIAGO;MACUL;0379C09D;;12/jul/19 01:31||12/jul/19 01:31;;;;;;;;;;INFORMAR;(CN) ONT;62081;PCOU;MACUL
SER-25582;0379C0BF;1;S;SANTIAGO;2;MACUL;MACUL;6;PCOU;PCOU;9049;0379C0BF;9/11/2018 9:09;0379C0BF;;;14;ZHONE;314;2424A;true;27/9/2018;;00°00'00.00;00°00'00.00;REGIÓN METROPOLITANA DE SANTIAGO;PROVINCIA SANTIAGO;MACUL;0379C0BF;;12/jul/19 01:31||12/jul/19 01:31;;;;;;;;;;INFORMAR;(CN) ONT;63677;PCOU;MACUL
SER-25400;0379C0D5;1;S;SANTIAGO;3;LAS CONDES;LAS CONDES;164;QUIN;QUIN;9572;0379C0D5;9/11/2018 9:09;0379C0D5;;;14;ZHONE;314;2424A;true;27/9/2018;;00°00'00.00;00°00'00.00;REGIÓN METROPOLITANA DE SANTIAGO;PROVINCIA SANTIAGO;LAS CONDES;0379C0D5;;12/jul/19 01:31||12/jul/19 01:31;;;;;;;;;;INFORMAR;(CN) ONT;63450;QUIN;LAS CONDES
SER-23545;0379C0DD;1;S;SANTIAGO;31;PUENTE ALTO;PUENTE ALTO;35;NPAL;NPAL;5937;0379C0DD;9/11/2018 9:05;0379C0DD;;;14;ZHONE;314;2424A;true;27/9/2018;;33°36'41.36;70°34'53.22;REGIÓN METROPOLITANA DE SANTIAGO;PROVINCIA CORDILLERA;PUENTE ALTO;0379C0DD;;12/jul/19 01:31||12/jul/19 01:31;;;;;;;;;;INFORMAR;(CN) ONT;61135;NPAL;PUENTE ALTO
SER-24834;0379C0E1;1;S;SANTIAGO;31;PUENTE ALTO;PUENTE ALTO;35;NPAL;NPAL;5885;0379C0E1;9/11/2018 9:08;0379C0E1;;;14;ZHONE;314;2424A;true;27/9/2018;;33°36'41.36;70°34'53.22;REGIÓN METROPOLITANA DE SANTIAGO;PROVINCIA CORDILLERA;PUENTE ALTO;0379C0E1;;12/jul/19 01:31||12/jul/19 01:31;;;;;;;;;;INFORMAR;(CN) ONT;62743;NPAL;PUENTE ALTO
SER-24670;0379C0E3;1;S;SANTIAGO;15;LO BARNECHEA;LO BARNECHEA;58;VIAL;VIAL;6325;0379C0E3;9/11/2018 9:07;0379C0E3;;;14;ZHONE;314;2424A;true;27/9/2018;;00°00'00.00;00°00'00.00;REGIÓN METROPOLITANA DE SANTIAGO;PROVINCIA SANTIAGO;LO BARNECHEA;0379C0E3;;12/jul/19 01:31||12/jul/19 01:31;;;;;;;;;;INFORMAR;(CN) ONT;62548;VIAL;LO BARNECHEA
SER-25834;0379C103;1;S;SANTIAGO;42;PEÑALOLEN;PEÑALOLEN;146;MALT;MALT;7708;0379C103;9/11/2018 9:10;0379C103;;;14;ZHONE;314;2424A;true;27/9/2018;;00°00'00.00;00°00'00.00;REGIÓN METROPOLITANA DE SANTIAGO;PROVINCIA TALAGANTE;PEÑAFLOR;0379C103;;12/jul/19 01:31||12/jul/19 01:31;;;;;;;;;;INFORMAR;(CN) ONT;63994;MALT;PEÑALOLEN
SER-23785;0379C119;1;S;SANTIAGO;3;LAS CONDES;LAS CONDES;164;QUIN;QUIN;9621;0379C119;9/11/2018 9:05;0379C119;;;14;ZHONE;314;2424A;true;27/9/2018;;00°00'00.00;00°00'00.00;REGIÓN METROPOLITANA DE SANTIAGO;PROVINCIA SANTIAGO;LAS CONDES;0379C119;;12/jul/19 01:31||12/jul/19 01:31;;;;;;;;;;INFORMAR;(CN) ONT;61429;QUIN;LAS CONDES
SER-23938;0379C11B;1;S;SANTIAGO;42;PEÑALOLEN;PEÑALOLEN;146;MALT;MALT;7559;0379C11B;9/11/2018 9:06;0379C11B;;;14;ZHONE;314;2424A;true;27/9/2018;;00°00'00.00;00°00'00.00;REGIÓN METROPOLITANA DE SANTIAGO;PROVINCIA TALAGANTE;PEÑAFLOR;0379C11B;;12/jul/19 01:31||12/jul/19 01:31;;;;;;;;;;INFORMAR;(CN) ONT;61617;MALT;PEÑALOLEN
SER-23167;0379C167;1;S;SANTIAGO;42;PEÑALOLEN;PEÑALOLEN;146;MALT;MALT;7564;0379C167;9/11/2018 9:04;0379C167;;;14;ZHONE;314;2424A;true;27/9/2018;;00°00'00.00;00°00'00.00;REGIÓN METROPOLITANA DE SANTIAGO;PROVINCIA TALAGANTE;PEÑAFLOR;0379C167;;12/jul/19 01:31||12/jul/19 01:31;;;;;;;;;;INFORMAR;(CN) ONT;60673;MALT;PEÑALOLEN
SER-24987;0379C18F;1;S;SANTIAGO;42;PEÑALOLEN;PEÑALOLEN;146;MALT;MALT;7490;0379C18F;9/11/2018 9:08;0379C18F;;;14;ZHONE;314;2424A;true;27/9/2018;;00°00'00.00;00°00'00.00;REGIÓN METROPOLITANA DE SANTIAGO;PROVINCIA TALAGANTE;PEÑAFLOR;0379C18F;;12/jul/19 01:31||12/jul/19 01:31;;;;;;;;;;INFORMAR;(CN) ONT;62934;MALT;PEÑALOLEN
SER-24395;0379C20B;1;S;SANTIAGO;2;MACUL;MACUL;6;PCOU;PCOU;8812;0379C20B;9/11/2018 9:07;0379C20B;;;14;ZHONE;314;2424A;true;27/9/2018;;00°00'00.00;00°00'00.00;REGIÓN METROPOLITANA DE SANTIAGO;PROVINCIA SANTIAGO;MACUL;0379C20B;;12/jul/19 01:31||12/jul/19 01:31;;;;;;;;;;INFORMAR;(CN) ONT;62204;PCOU;MACUL
SER-23291;0379C231;1;S;SANTIAGO;15;LO BARNECHEA;LO BARNECHEA;58;VIAL;VIAL;6395;0379C231;9/11/2018 9:04;0379C231;;;14;ZHONE;314;2424A;true;27/9/2018;;00°00'00.00;00°00'00.00;REGIÓN METROPOLITANA DE SANTIAGO;PROVINCIA SANTIAGO;LO BARNECHEA;0379C231;;12/jul/19 01:31||12/jul/19 01:31;;;;;;;;;;INFORMAR;(CN) ONT;60827;VIAL;LO BARNECHEA
SER-24139;0379C24B;1;S;SANTIAGO;31;PUENTE ALTO;PUENTE ALTO;35;NPAL;NPAL;5897;0379C24B;9/11/2018 9:06;0379C24B;;;14;ZHONE;314;2424A;true;27/9/2018;;33°36'41.36;70°34'53.22;REGIÓN METROPOLITANA DE SANTIAGO;PROVINCIA CORDILLERA;PUENTE ALTO;0379C24B;;12/jul/19 01:31||12/jul/19 01:31;;;;;;;;;;INFORMAR;(CN) ONT;61876;NPAL;PUENTE ALTO
SER-26289;0379C2AF;1;S;SANTIAGO;3;LAS CONDES;LAS CONDES;164;QUIN;QUIN;9602;0379C2AF;9/11/2018 9:11;0379C2AF;;;14;ZHONE;314;2424A;true;27/9/2018;;00°00'00.00;00°00'00.00;REGIÓN METROPOLITANA DE SANTIAGO;PROVINCIA SANTIAGO;LAS CONDES;0379C2AF;;12/jul/19 01:31||12/jul/19 01:31;;;;;;;;;;INFORMAR;(CN) ONT;64551;QUIN;LAS CONDES
SER-24472;0379C2D9;1;S;SANTIAGO;2;MACUL;MACUL;6;PCOU;PCOU;8914;0379C2D9;9/11/2018 9:07;0379C2D9;;;14;ZHONE;314;2424A;true;27/9/2018;;00°00'00.00;00°00'00.00;REGIÓN METROPOLITANA DE SANTIAGO;PROVINCIA SANTIAGO;MACUL;0379C2D9;;12/jul/19 01:31||12/jul/19 01:31;;;;;;;;;;INFORMAR;(CN) ONT;62299;PCOU;MACUL
SER-23869;0379C2E7;1;S;SANTIAGO;2;MACUL;MACUL;6;PCOU;PCOU;8751;0379C2E7;9/11/2018 9:05;0379C2E7;;;14;ZHONE;314;2424A;true;27/9/2018;;00°00'00.00;00°00'00.00;REGIÓN METROPOLITANA DE SANTIAGO;PROVINCIA SANTIAGO;MACUL;0379C2E7;;12/jul/19 01:31||12/jul/19 01:31;;;;;;;;;;INFORMAR;(CN) ONT;61527;PCOU;MACUL
SER-24696;0379C307;1;S;SANTIAGO;3;LAS CONDES;LAS CONDES;164;QUIN;QUIN;9571;0379C307;9/11/2018 9:07;0379C307;;;14;ZHONE;314;2424A;true;27/9/2018;;00°00'00.00;00°00'00.00;REGIÓN METROPOLITANA DE SANTIAGO;PROVINCIA SANTIAGO;LAS CONDES;0379C307;;12/jul/19 01:31||12/jul/19 01:31;;;;;;;;;;INFORMAR;(CN) ONT;62581;QUIN;LAS CONDES
SER-24536;0379C313;1;S;SANTIAGO;2;MACUL;MACUL;6;PCOU;PCOU;8737;0379C313;9/11/2018 9:07;0379C313;;;14;ZHONE;314;2424A;true;27/9/2018;;00°00'00.00;00°00'00.00;REGIÓN METROPOLITANA DE SANTIAGO;PROVINCIA SANTIAGO;MACUL;0379C313;;12/jul/19 01:31||12/jul/19 01:31;;;;;;;;;;INFORMAR;(CN) ONT;62379;PCOU;MACUL
SER-25855;0379C343;1;S;SANTIAGO;2;MACUL;MACUL;6;PCOU;PCOU;8939;0379C343;9/11/2018 9:10;0379C343;;;14;ZHONE;314;2424A;true;27/9/2018;;00°00'00.00;00°00'00.00;REGIÓN METROPOLITANA DE SANTIAGO;PROVINCIA SANTIAGO;MACUL;0379C343;;12/jul/19 01:31||12/jul/19 01:31;;;;;;;;;;INFORMAR;(CN) ONT;64017;PCOU;MACUL
SER-25420;0379C347;1;S;SANTIAGO;42;PEÑALOLEN;PEÑALOLEN;146;MALT;MALT;7626;0379C347;9/11/2018 9:09;0379C347;;;14;ZHONE;314;2424A;true;27/9/2018;;00°00'00.00;00°00'00.00;REGIÓN METROPOLITANA DE SANTIAGO;PROVINCIA TALAGANTE;PEÑAFLOR;0379C347;;12/jul/19 01:31||12/jul/19 01:31;;;;;;;;;;INFORMAR;(CN) ONT;63474;MALT;PEÑALOLEN
SER-24618;0379C369;1;S;SANTIAGO;42;PEÑALOLEN;PEÑALOLEN;146;MALT;MALT;7726;0379C369;9/11/2018 9:07;0379C369;;;14;ZHONE;314;2424A;true;27/9/2018;;00°00'00.00;00°00'00.00;REGIÓN METROPOLITANA DE SANTIAGO;PROVINCIA TALAGANTE;PEÑAFLOR;0379C369;;12/jul/19 01:31||12/jul/19 01:31;;;;;;;;;;INFORMAR;(CN) ONT;62479;MALT;PEÑALOLEN
SER-24500;0379C39D;1;S;SANTIAGO;42;PEÑALOLEN;PEÑALOLEN;146;MALT;MALT;7900;0379C39D;9/11/2018 9:07;0379C39D;;;14;ZHONE;314;2424A;true;27/9/2018;;00°00'00.00;00°00'00.00;REGIÓN METROPOLITANA DE SANTIAGO;PROVINCIA TALAGANTE;PEÑAFLOR;0379C39D;;12/jul/19 01:31||12/jul/19 01:31;;;;;;;;;;INFORMAR;(CN) ONT;62336;MALT;PEÑALOLEN
SER-23108;0379C3A9;1;S;SANTIAGO;2;MACUL;MACUL;6;PCOU;PCOU;8815;0379C3A9;9/11/2018 9:04;0379C3A9;;;14;ZHONE;314;2424A;true;27/9/2018;;00°00'00.00;00°00'00.00;REGIÓN METROPOLITANA DE SANTIAGO;PROVINCIA SANTIAGO;MACUL;0379C3A9;;12/jul/19 01:31||12/jul/19 01:31;;;;;;;;;;INFORMAR;(CN) ONT;60602;PCOU;MACUL
SER-23512;0379C5DD;1;S;SANTIAGO;2;MACUL;MACUL;6;PCOU;PCOU;9019;0379C5DD;9/11/2018 9:05;0379C5DD;;;14;ZHONE;314;2424A;true;27/9/2018;;00°00'00.00;00°00'00.00;REGIÓN METROPOLITANA DE SANTIAGO;PROVINCIA SANTIAGO;MACUL;0379C5DD;;12/jul/19 01:31||12/jul/19 01:31;;;;;;;;;;INFORMAR;(CN) ONT;61097;PCOU;MACUL
SER-25861;0379C5E9;1;S;SANTIAGO;3;LAS CONDES;LAS CONDES;164;QUIN;QUIN;9588;0379C5E9;9/11/2018 9:10;0379C5E9;;;14;ZHONE;314;2424A;true;27/9/2018;;00°00'00.00;00°00'00.00;REGIÓN METROPOLITANA DE SANTIAGO;PROVINCIA SANTIAGO;LAS CONDES;0379C5E9;;12/jul/19 01:31||12/jul/19 01:31;;;;;;;;;;INFORMAR;(CN) ONT;64023;QUIN;LAS CONDES
SER-23129;0379C64B;1;S;SANTIAGO;42;PEÑALOLEN;PEÑALOLEN;146;MALT;MALT;7783;0379C64B;9/11/2018 9:04;0379C64B;;;14;ZHONE;314;2424A;true;27/9/2018;;00°00'00.00;00°00'00.00;REGIÓN METROPOLITANA DE SANTIAGO;PROVINCIA TALAGANTE;PEÑAFLOR;0379C64B;;12/jul/19 01:31||12/jul/19 01:31;;;;;;;;;;INFORMAR;(CN) ONT;60624;MALT;PEÑALOLEN
SER-24945;0379C6A5;1;S;SANTIAGO;42;PEÑALOLEN;PEÑALOLEN;146;MALT;MALT;7522;0379C6A5;9/11/2018 9:08;0379C6A5;;;14;ZHONE;314;2424A;true;27/9/2018;;00°00'00.00;00°00'00.00;REGIÓN METROPOLITANA DE SANTIAGO;PROVINCIA TALAGANTE;PEÑAFLOR;0379C6A5;;12/jul/19 01:31||12/jul/19 01:31;;;;;;;;;;INFORMAR;(CN) ONT;62886;MALT;PEÑALOLEN
SER-25291;0379C6F3;1;S;SANTIAGO;3;LAS CONDES;LAS CONDES;164;QUIN;QUIN;9674;0379C6F3;9/11/2018 9:09;0379C6F3;;;14;ZHONE;314;2424A;true;27/9/2018;;00°00'00.00;00°00'00.00;REGIÓN METROPOLITANA DE SANTIAGO;PROVINCIA SANTIAGO;LAS CONDES;0379C6F3;;12/jul/19 01:31||12/jul/19 01:31;;;;;;;;;;INFORMAR;(CN) ONT;63309;QUIN;LAS CONDES
SER-23231;0379C763;1;S;SANTIAGO;15;LO BARNECHEA;LO BARNECHEA;58;VIAL;VIAL;6335;0379C763;9/11/2018 9:04;0379C763;;;14;ZHONE;314;2424A;true;27/9/2018;;00°00'00.00;00°00'00.00;REGIÓN METROPOLITANA DE SANTIAGO;PROVINCIA SANTIAGO;LO BARNECHEA;0379C763;;12/jul/19 01:31||12/jul/19 01:31;;;;;;;;;;INFORMAR;(CN) ONT;60757;VIAL;LO BARNECHEA
SER-25867;0379C821;1;S;SANTIAGO;3;LAS CONDES;LAS CONDES;164;QUIN;QUIN;9639;0379C821;9/11/2018 9:10;0379C821;;;14;ZHONE;314;2424A;true;27/9/2018;;00°00'00.00;00°00'00.00;REGIÓN METROPOLITANA DE SANTIAGO;PROVINCIA SANTIAGO;LAS CONDES;0379C821;;12/jul/19 01:31||12/jul/19 01:31;;;;;;;;;;INFORMAR;(CN) ONT;64032;QUIN;LAS CONDES
SER-24487;0379C82D;1;S;SANTIAGO;2;MACUL;MACUL;6;PCOU;PCOU;9042;0379C82D;9/11/2018 9:07;0379C82D;;;14;ZHONE;314;2424A;true;27/9/2018;;00°00'00.00;00°00'00.00;REGIÓN METROPOLITANA DE SANTIAGO;PROVINCIA SANTIAGO;MACUL;0379C82D;;12/jul/19 01:31||12/jul/19 01:31;;;;;;;;;;INFORMAR;(CN) ONT;62314;PCOU;MACUL
SER-25183;0379C877;1;S;SANTIAGO;15;LO BARNECHEA;LO BARNECHEA;58;VIAL;VIAL;6372;0379C877;9/11/2018 9:08;0379C877;;;14;ZHONE;314;2424A;true;27/9/2018;;00°00'00.00;00°00'00.00;REGIÓN METROPOLITANA DE SANTIAGO;PROVINCIA SANTIAGO;LO BARNECHEA;0379C877;;12/jul/19 01:31||12/jul/19 01:31;;;;;;;;;;INFORMAR;(CN) ONT;63175;VIAL;LO BARNECHEA
SER-25924;0379C87B;1;S;SANTIAGO;15;LO BARNECHEA;LO BARNECHEA;58;VIAL;VIAL;6396;0379C87B;9/11/2018 9:10;0379C87B;;;14;ZHONE;314;2424A;true;27/9/2018;;00°00'00.00;00°00'00.00;REGIÓN METROPOLITANA DE SANTIAGO;PROVINCIA SANTIAGO;LO BARNECHEA;0379C87B;;12/jul/19 01:31||12/jul/19 01:31;;;;;;;;;;INFORMAR;(CN) ONT;64096;VIAL;LO BARNECHEA
SER-23914;0379C911;1;S;SANTIAGO;2;MACUL;MACUL;6;PCOU;PCOU;8887;0379C911;9/11/2018 9:06;0379C911;;;14;ZHONE;314;2424A;true;27/9/2018;;00°00'00.00;00°00'00.00;REGIÓN METROPOLITANA DE SANTIAGO;PROVINCIA SANTIAGO;MACUL;0379C911;;12/jul/19 01:31||12/jul/19 01:31;;;;;;;;;;INFORMAR;(CN) ONT;61588;PCOU;MACUL
SER-24712;0379C965;1;S;SANTIAGO;3;LAS CONDES;LAS CONDES;164;QUIN;QUIN;9569;0379C965;9/11/2018 9:07;0379C965;;;14;ZHONE;314;2424A;true;27/9/2018;;00°00'00.00;00°00'00.00;REGIÓN METROPOLITANA DE SANTIAGO;PROVINCIA SANTIAGO;LAS CONDES;0379C965;;12/jul/19 01:31||12/jul/19 01:31;;;;;;;;;;INFORMAR;(CN) ONT;62599;QUIN;LAS CONDES
SER-23592;0379C9B5;1;S;SANTIAGO;3;LAS CONDES;LAS CONDES;164;QUIN;QUIN;9696;0379C9B5;9/11/2018 9:05;0379C9B5;;;14;ZHONE;314;2424A;true;27/9/2018;;00°00'00.00;00°00'00.00;REGIÓN METROPOLITANA DE SANTIAGO;PROVINCIA SANTIAGO;LAS CONDES;0379C9B5;;12/jul/19 01:31||12/jul/19 01:31;;;;;;;;;;INFORMAR;(CN) ONT;61191;QUIN;LAS CONDES
SER-26233;0379C9DB;1;S;SANTIAGO;42;PEÑALOLEN;PEÑALOLEN;146;MALT;MALT;7439;0379C9DB;9/11/2018 9:11;0379C9DB;;;14;ZHONE;314;2424A;true;27/9/2018;;00°00'00.00;00°00'00.00;REGIÓN METROPOLITANA DE SANTIAGO;PROVINCIA TALAGANTE;PEÑAFLOR;0379C9DB;;12/jul/19 01:31||12/jul/19 01:31;;;;;;;;;;INFORMAR;(CN) ONT;64484;MALT;PEÑALOLEN
SER-23054;0379C9ED;1;S;SANTIAGO;3;LAS CONDES;LAS CONDES;143;ESTR;ESTR;25643;0379C9ED;9/11/2018 9:04;0379C9ED;;;14;ZHONE;314;2424A;true;27/9/2018;;00°00'00.00;00°00'00.00;REGIÓN METROPOLITANA DE SANTIAGO;PROVINCIA SANTIAGO;LAS CONDES;0379C9ED;;12/jul/19 01:31||12/jul/19 01:31;;;;;;;;;;INFORMAR;(CN) ONT;60536;ESTR;LAS CONDES
SER-23533;0379CA1F;1;S;SANTIAGO;42;PEÑALOLEN;PEÑALOLEN;146;MALT;MALT;7786;0379CA1F;9/11/2018 9:05;0379CA1F;;;14;ZHONE;314;2424A;true;27/9/2018;;00°00'00.00;00°00'00.00;REGIÓN METROPOLITANA DE SANTIAGO;PROVINCIA TALAGANTE;PEÑAFLOR;0379CA1F;;12/jul/19 01:31||12/jul/19 01:31;;;;;;;;;;INFORMAR;(CN) ONT;61113;MALT;PEÑALOLEN
SER-23756;0379CA43;1;S;SANTIAGO;42;PEÑALOLEN;PEÑALOLEN;146;MALT;MALT;7837;0379CA43;9/11/2018 9:05;0379CA43;;;14;ZHONE;314;2424A;true;27/9/2018;;00°00'00.00;00°00'00.00;REGIÓN METROPOLITANA DE SANTIAGO;PROVINCIA TALAGANTE;PEÑAFLOR;0379CA43;;12/jul/19 01:31||12/jul/19 01:31;;;;;;;;;;INFORMAR;(CN) ONT;61393;MALT;PEÑALOLEN
SER-24408;0379CA49;1;S;SANTIAGO;15;LO BARNECHEA;LO BARNECHEA;58;VIAL;VIAL;6394;0379CA49;9/11/2018 9:07;0379CA49;;;14;ZHONE;314;2424A;true;27/9/2018;;00°00'00.00;00°00'00.00;REGIÓN METROPOLITANA DE SANTIAGO;PROVINCIA SANTIAGO;LO BARNECHEA;0379CA49;;12/jul/19 01:31||12/jul/19 01:31;;;;;;;;;;INFORMAR;(CN) ONT;62221;VIAL;LO BARNECHEA
SER-24202;0379CB53;1;S;SANTIAGO;2;MACUL;MACUL;6;PCOU;PCOU;8752;0379CB53;9/11/2018 9:06;0379CB53;;;14;ZHONE;314;2424A;true;27/9/2018;;00°00'00.00;00°00'00.00;REGIÓN METROPOLITANA DE SANTIAGO;PROVINCIA SANTIAGO;MACUL;0379CB53;;12/jul/19 01:31||12/jul/19 01:31;;;;;;;;;;INFORMAR;(CN) ONT;61950;PCOU;MACUL
SER-24963;0379CBEF;1;S;SANTIAGO;3;LAS CONDES;LAS CONDES;164;QUIN;QUIN;9548;0379CBEF;9/11/2018 9:08;0379CBEF;;;14;ZHONE;314;2424A;true;27/9/2018;;00°00'00.00;00°00'00.00;REGIÓN METROPOLITANA DE SANTIAGO;PROVINCIA SANTIAGO;LAS CONDES;0379CBEF;;12/jul/19 01:31||12/jul/19 01:31;;;;;;;;;;INFORMAR;(CN) ONT;62906;QUIN;LAS CONDES
SER-24775;0379CC19;1;S;SANTIAGO;15;LO BARNECHEA;LO BARNECHEA;58;VIAL;VIAL;6260;0379CC19;9/11/2018 9:07;0379CC19;;;14;ZHONE;314;2424A;true;27/9/2018;;00°00'00.00;00°00'00.00;REGIÓN METROPOLITANA DE SANTIAGO;PROVINCIA SANTIAGO;LO BARNECHEA;0379CC19;;12/jul/19 01:31||12/jul/19 01:31;;;;;;;;;;INFORMAR;(CN) ONT;62676;VIAL;LO BARNECHEA
